Region,Crop_Species,Water_Requirement,Yield,Shade_Tolerance
Coastal,Peanuts,644.8035942524604,7.677394562923567,0.7818657578321807
Coastal,Peanuts,1128.0618011535198,3.3735404506573814,0.6782025603240138
Temperate,Corn,1433.2322771435777,8.102139572932831,0.5464631810753582
Temperate,Peanuts,1647.8647490781038,4.605774331238947,0.20901377087457895
Tropical,Corn,720.0944127692302,5.594863237049842,0.2719259856802292
Arid,Peanuts,714.1826077706874,2.7671914769279224,0.5491765160987279
Arid,Wheat,1134.1262681296648,7.614875048697772,0.5250947379595398
Arid,Barley,521.1082327654335,4.392250046931885,0.41128835402364416
Arid,Rice,1787.7037655071406,6.918121534355192,0.6966095151684815
Mountain,Peanuts,300.7953778224214,9.210639467054916,0.7690154143084407
Temperate,Rice,744.9091132977586,3.6150668585998593,0.6112623397772508
Mountain,Peanuts,1684.3048926047104,2.152061853598787,0.3318863624419047
Mountain,Barley,1751.8824964107785,8.41894539832661,0.615844302231735
Temperate,Peanuts,1458.4441145632202,1.121244312478654,0.19980532393021055
Arid,Peanuts,470.8809958437087,6.072334576413181,0.15614365465068336
Mountain,Soybean,328.2742643912581,7.917201933742233,0.4406616460976086
Arid,Peanuts,723.7351822000918,7.1838342944759,0.3056321418389498
Coastal,Peanuts,1670.7188502839472,8.439633948476526,0.3489569908525715
Temperate,Cotton,1625.3535487748027,4.125808720333973,0.7544534153831558
Arid,Corn,1822.7968868066323,8.220735756143165,0.4100997259734892
Mountain,Peanuts,1979.397794096079,5.099077561863538,0.6988569128899359
Coastal,Barley,842.5436982398697,4.760387408014317,0.2423891423724951
Coastal,Sugarcane,1700.9242778429937,7.262505380935758,0.1880336402546815
Tropical,Rice,1404.1236897666768,9.672808382792393,0.9600796385928316
Arid,Cotton,1961.8067164680147,8.775389651696518,0.9728810610348639
Coastal,Wheat,1231.6342807635144,8.319722798664728,0.22772729617096532
Mountain,Barley,1359.048247377598,5.507243826665093,0.4012783727270107
Arid,Rice,634.7259545193976,7.667635719409687,0.663782837560769
Arid,Peanuts,1534.0171595313293,4.07425983193441,0.4349070756223359
Temperate,Soybean,1306.0906988583233,9.40765408988692,0.1225087951074686
Arid,Wheat,894.1037114898901,8.563742578964376,0.20742531319243063
Coastal,Barley,1708.5762768914442,6.116714859656266,0.21249526399051255
Temperate,Wheat,1160.1712097280665,3.0288539477172494,0.4004234458612873
Arid,Soybean,1335.5143804370282,9.748584311020174,0.12458188608063403
Arid,Soybean,1788.9796706227073,3.336076786092775,0.37207642052713774
Arid,Wheat,929.6045428261233,1.7463577911782888,0.8194324855436853
Arid,Rice,1454.2456852363468,9.642536490523312,0.584721304274047
Temperate,Sugarcane,1592.5425585584903,2.445620290434105,0.6523379934416966
Coastal,Soybean,983.8077148231864,2.196123814025007,0.024412685129892808
Mountain,Soybean,1774.7085590689605,3.7097238351992354,0.7791804705411893
Temperate,Soybean,1894.5123187302443,3.5392347831398396,0.37778445416814077
Temperate,Barley,1799.314992594845,9.544558585370861,0.05284232013058565
Tropical,Barley,674.5249532421574,1.9934657873857302,0.3315614971943144
Arid,Sugarcane,802.5425329719661,7.307307239748072,0.1807003620133738
Arid,Peanuts,796.9996650870427,8.476348738872517,0.9421171640696099
Mountain,Rice,344.558797576782,4.939430531512578,0.35303300090625955
Arid,Peanuts,342.05684070812447,4.800238379686802,0.9047298300461315
Temperate,Rice,545.2277768984773,5.245193936343536,0.43522301074784175
Coastal,Peanuts,878.7523579257404,8.657424192624946,0.10494210034834994
Coastal,Rice,816.688837972426,8.120661500030328,0.5231629876733043
Mountain,Soybean,1471.2135611223705,3.6988490462405705,0.47038334731599374
Coastal,Soybean,608.256956714422,4.806518215971184,0.2958346696142563
Arid,Soybean,518.1371470644199,9.31802361413662,0.5882312631412706
Arid,Sugarcane,881.2497138684331,6.003249284051536,0.7229994661276513
Tropical,Cotton,296.6539954464512,2.2333800407118964,0.09410656582912935
Mountain,Rice,873.5104895859037,1.2502660712114952,0.3629600437442213
Tropical,Peanuts,537.6018793088679,4.207037246637363,0.4980559497712732
Temperate,Corn,1907.9657341627353,3.6944026354369552,0.06756430400600322
Temperate,Barley,791.4615628975089,4.445570246188673,0.7377102860886806
Coastal,Corn,1538.184303320367,2.3104745960875883,0.5621127500289507
Tropical,Barley,576.5590076652677,9.407343080120011,0.4180019278979926
Coastal,Peanuts,1832.1507868728106,1.0654032761749392,0.4814426415379913
Arid,Rice,1147.7474303425156,3.880298301741216,0.7339254353048241
Mountain,Wheat,993.070435842004,6.203402521426338,0.20957979611964284
Arid,Wheat,1289.2020699818718,9.607644021874734,0.6206494373012184
Arid,Peanuts,1314.4972235499458,6.6852173413885385,0.01310600882813695
Temperate,Sugarcane,1645.9971625590003,6.272855278460237,0.0799541333321474
Arid,Corn,558.48136489885,1.7069638037021304,0.8587592521725022
Coastal,Cotton,1716.6236656547699,7.939590354324097,0.42385473634879356
Mountain,Sugarcane,1471.046707965284,8.2876993640203,0.8519977579141551
Arid,Corn,1283.3673217367987,6.382103320396447,0.7028431352526069
Temperate,Rice,896.2734696585329,7.88460093977669,0.6575331751747402
Tropical,Corn,1685.1121666955412,9.08924860490086,0.6422677427289094
Mountain,Cotton,1120.5776889069011,1.31587851120107,0.26042348532509796
Coastal,Cotton,488.9665545762747,9.512020733319629,0.30954351336222763
Arid,Peanuts,205.99193575856992,5.994433934685414,0.6037355265887014
Arid,Cotton,1735.2937210270784,4.8662221647933634,0.1142623320113032
Temperate,Rice,1702.5994549438649,9.10559941719746,0.1177582453422874
Temperate,Barley,337.4929143500993,7.20377141952436,0.6047990469500463
Temperate,Corn,1397.9159009886039,8.227839942133492,0.5867169904246288
Mountain,Sugarcane,223.63326254366035,2.6029820193092306,0.4324044739658802
Mountain,Cotton,571.1366175402994,7.531562211112578,0.9847166201369729
Temperate,Barley,890.1967699308019,5.637512498745236,0.139520074812983
Tropical,Corn,1757.87860468608,5.337604391966883,0.4819396590517342
Temperate,Soybean,784.1326916089636,1.859951602327331,0.16237202579598375
Mountain,Wheat,1284.6668588915309,1.5296757232200806,0.9951579979751455
Coastal,Peanuts,1775.6369711386299,1.0591881205911124,0.4801734019683265
Tropical,Soybean,726.3096252929731,2.6281108793362864,0.4369196568210163
Arid,Sugarcane,288.45374536390295,5.77812168323684,0.9177287031442181
Tropical,Sugarcane,1950.492629071244,2.312691819549238,0.36854071595637705
Coastal,Barley,895.4195130944177,1.9692018146194483,0.009454160641248821
Temperate,Peanuts,1757.6218187973057,2.389283989037286,0.4807759842487246
Tropical,Soybean,1454.0512902650423,8.229643311532502,0.7459047573463286
Temperate,Cotton,1599.7000550755208,6.536561249896072,0.8342351742107017
Coastal,Barley,1998.9780387124022,4.235276483978738,0.6633918542844974
Mountain,Soybean,1322.3532589199242,2.8696793492438504,0.12252739009515357
Arid,Cotton,1419.5558722839437,3.6564870800735085,0.33750699738440304
Tropical,Peanuts,544.4598125333325,7.281776555342041,0.00886138399884051
Temperate,Rice,1774.02208587258,5.523459570330031,0.3355366994714827
Mountain,Rice,232.55684964333994,2.138359243053565,0.8898534175621303
Coastal,Peanuts,1077.8231959847599,1.5762106840628942,0.399614251528163
Arid,Peanuts,583.5847141402191,1.5862905945464512,0.4988366748345415
Coastal,Rice,1000.9798483735292,7.841494832064061,0.33545057562955427
Arid,Soybean,1057.0747441239641,4.405980335394423,0.9681565348515195
Coastal,Corn,1393.2457556778163,8.973883437265812,0.5204272143108911
Tropical,Peanuts,1093.1017940400993,5.022947225168172,0.9617622948396911
Arid,Corn,1729.8087145420818,6.69981836417591,0.6312055585169766
Arid,Peanuts,769.2939156727296,2.927792347012416,0.4770488993960096
Temperate,Soybean,1826.1600411387449,3.3678996349603865,0.4767715597782263
Mountain,Rice,935.1015107868013,2.8594235052794916,0.1574668131888297
Temperate,Barley,1622.4846726805852,9.325544013344462,0.4203459822209462
Arid,Rice,1465.473376467115,9.145119208009982,0.28133385679462275
Temperate,Sugarcane,987.8050577224692,3.716177773071224,0.1219175914874584
Coastal,Rice,1274.6448350324104,3.359639085088003,0.5996326735024908
Arid,Barley,681.2857679366604,2.132083080463359,0.06309250523703613
Coastal,Sugarcane,1725.137181955179,2.969087558885038,0.3801418282700819
Tropical,Soybean,1577.3991671181168,4.7843697858267085,0.02995955877633505
Arid,Rice,1221.9573571633236,2.473122225123751,0.23670590598225294
Mountain,Barley,1009.8999724896216,2.6587473066614633,0.31675574701045894
Temperate,Wheat,575.5075134589315,1.0216169546027474,0.039854597904561584
Coastal,Corn,1665.3703362630654,1.5112450900846106,0.5374527825129145
Mountain,Wheat,727.3982504064328,6.616693970127174,0.5461739575455776
Tropical,Barley,628.0523514136062,4.0150513783100354,0.2762614533930583
Arid,Cotton,1814.2267946669092,2.264529563954563,0.42750804548584753
Coastal,Cotton,663.2104018072375,7.34594821726044,0.870233017718379
Coastal,Cotton,1094.7773734810494,3.1611565046510615,0.41584931236429123
Coastal,Cotton,555.531277563181,5.295870771998533,0.6233279866807963
Mountain,Soybean,427.5824295280944,4.767640430045784,0.8050376275188248
Mountain,Rice,1140.7881359274957,2.7318454221888615,0.4906430623217677
Coastal,Sugarcane,655.2466231766857,8.376468568365532,0.5498422932169176
Tropical,Rice,760.1748727459287,2.387544263805876,0.6407347090242292
Mountain,Barley,509.0015630781153,7.6635458057409895,0.9373509991179608
Arid,Rice,234.81338026205748,4.6093738144310095,0.5023935472744139
Arid,Barley,786.3434675421781,8.60623396284096,0.345361296505014
Temperate,Barley,1620.976040154917,6.807688042543611,0.34431044018754176
Tropical,Wheat,397.5438112840991,4.084614176166697,0.6471415816988066
Mountain,Rice,934.5669236858649,4.706065255512366,0.6164872953687038
Coastal,Sugarcane,1505.3985891916693,6.3771635931491275,0.630931407139177
Arid,Cotton,1963.8199094610861,3.0343933989276497,0.6539965334940279
Coastal,Corn,1441.0981157860142,8.637372585643147,0.6432181946136113
Arid,Cotton,1810.324906318225,4.487104654861982,0.5714736390986727
Temperate,Wheat,1877.688959445613,5.362426578672611,0.495746094839305
Mountain,Rice,879.6094302438238,4.276300108632604,0.3803532971714938
Tropical,Rice,876.5269067821947,3.5299587367540415,0.8621065504817197
Coastal,Cotton,671.9007959045823,8.003117685055766,0.3620187064643816
Arid,Wheat,1142.395165148584,2.0791781126419435,0.5775541638859741
Mountain,Sugarcane,898.5546355390592,1.5644140998932525,0.7835667579366469
Arid,Soybean,1096.5000431573092,2.1924529672347433,0.5617708259880638
Coastal,Peanuts,1923.7202623995809,1.3540095197522315,0.30586942501204595
Mountain,Soybean,1006.890428412937,8.250558033188646,0.6744797410836356
Coastal,Sugarcane,486.4531049888701,7.196432573853801,0.6302279429958128
Tropical,Cotton,1002.8362992222187,3.120368107470353,0.568456895401619
Temperate,Soybean,1295.4240740833009,6.491860946153781,0.5669665253856925
Temperate,Barley,244.5143321055815,4.144220958605459,0.12535840605710546
Temperate,Peanuts,553.7693463285771,8.61776703436135,0.7592026031744018
Coastal,Corn,709.191351020386,9.086742579339804,0.0535871813670139
Tropical,Sugarcane,354.37683963331864,7.2055351049784555,0.9220558833085246
Mountain,Peanuts,1892.5105482060558,4.288538714380607,0.8092012580439379
Tropical,Peanuts,1405.094158362886,5.609721183794943,0.3004937275855811
Temperate,Barley,475.58243980022405,8.63943071414727,0.9063238843690737
Tropical,Barley,1067.1279000235932,5.258828627254358,0.04851147144321277
Arid,Cotton,569.1680408732661,3.309500122082921,0.7557005557385945
Temperate,Rice,228.2570941153262,6.595133337267933,0.1784905126201206
Coastal,Corn,395.6871308811953,1.8888735208748155,0.7640580347135476
Arid,Rice,1445.825562765808,7.564963223041177,0.8274454137167871
Mountain,Rice,1366.239370671948,3.9386572516299085,0.19657721525875516
Temperate,Barley,598.2051347847193,7.353911798773567,0.14644523648335794
Temperate,Sugarcane,1258.9993588979446,3.785787083683029,0.3967143191347957
Temperate,Soybean,360.5654752750866,9.578974376225634,0.4336655050345781
Arid,Rice,1217.9286787873398,8.885936395310493,0.19645641660627522
Temperate,Wheat,1510.1117723412844,9.997342123708535,0.5223429275100462
Arid,Barley,429.8469464913303,2.4019270218933815,0.1028078338666264
Coastal,Sugarcane,1847.5065972294103,2.065020638842233,0.5811795938383753
Tropical,Peanuts,874.0210377406712,9.968440162394183,0.4844359639987007
Coastal,Rice,681.9544450982416,3.2182169233867923,0.6734583938241956
Coastal,Peanuts,597.0276237550986,9.400339313488551,0.6985446730207955
Coastal,Rice,1713.4034917523593,3.5394304659445406,0.14412699424936037
Coastal,Cotton,868.7022610481466,4.312600088971559,0.8666332505003157
Mountain,Peanuts,998.0469356033677,9.56286691179161,0.39709013622729383
Arid,Wheat,1549.9909197578934,4.852998724614994,0.5976488020795409
Tropical,Barley,1911.9806130207394,3.0051214277451157,0.6301745421930097
Arid,Soybean,595.061281175083,7.953023305622002,0.3677769824088979
Coastal,Peanuts,1655.47777077564,7.8397402942168055,0.28907066848369933
Arid,Barley,645.2555040901161,3.501613308380353,0.5201445234350752
Mountain,Barley,1576.9348835505466,5.772521726377341,0.00239330064763299
Mountain,Peanuts,1569.7573320058402,9.898694538212798,0.2424434885222022
Tropical,Rice,1068.8797506583514,2.2163999508234604,0.762352588679254
Tropical,Soybean,1613.6242317958001,5.925388387073411,0.25572258286245386
Coastal,Cotton,1261.2122662245079,8.716512021253939,0.2115956090639577
Mountain,Peanuts,886.7289867490482,5.627410852571783,0.8964009987765925
Temperate,Corn,1010.4055619027781,5.780793689175595,0.41776947630757044
Coastal,Cotton,979.4159004519704,7.197994351860881,0.9908441441998282
Coastal,Sugarcane,1165.0449552130615,2.488391399478057,0.5133747296986882
Mountain,Wheat,983.5894505557503,1.0779637086428968,0.31285380978054245
Tropical,Wheat,708.0660545122528,2.4794317829034447,0.4478040592604816
Coastal,Rice,270.9315486320215,6.922524728657853,0.7598660230279658
Mountain,Peanuts,764.9783648425308,7.405462380006021,0.5907574660787926
Temperate,Peanuts,1590.7442851931226,3.6708260370567536,0.5069756259200252
Tropical,Corn,570.1410677646099,9.046610242129594,0.154961174175274
Tropical,Cotton,1608.8843637078478,7.327268312367554,0.39496317990071117
Temperate,Soybean,1601.9821189031402,5.046717917011076,0.0726095010934088
Arid,Cotton,1569.5351931774414,7.516628200391211,0.7614668429800765
Arid,Sugarcane,1609.1808569674151,4.756688860027077,0.40627790078843196
Mountain,Soybean,420.1760089123836,4.814969630548213,0.8148865516231657
Mountain,Rice,1510.4167688182395,9.822205238930808,0.6123145887956054
Temperate,Barley,1333.0302348930986,4.6410007052033295,0.5693351712513627
Mountain,Cotton,1688.8178412314014,5.111289905460257,0.4095820171736999
Arid,Corn,1605.7881639032576,9.519472219883522,0.8538640027641853
Tropical,Corn,1966.6966453898885,2.914984303553511,0.7807505183996889
Arid,Corn,1586.7023863326865,3.832359384908797,0.5774043680456251
Arid,Wheat,1043.8606001845387,7.7930330362288425,0.26100320727838855
Tropical,Cotton,264.03852219057325,5.1292797341145455,0.7611423545151966
Temperate,Cotton,1028.4588862295802,4.70381106151226,0.9973714870089011
Arid,Barley,1971.1532655194544,1.0210982036127174,0.5173664894148278
Coastal,Barley,1842.907823701321,8.150843630386586,0.30473846262839377
Arid,Soybean,1397.6337452653554,2.446494637050817,0.11608782327340572
Mountain,Soybean,1630.2759057808141,6.657882757799222,0.54542792873162
Temperate,Peanuts,839.400864106265,5.5417227594545055,0.6828847980390907
Arid,Cotton,307.2516522171775,7.642325158219053,0.9610630028728987
Coastal,Soybean,218.44825944677902,1.6608060777254785,0.7305366934881116
Mountain,Soybean,807.9859107208807,7.092439184604611,0.4645463666398031
Arid,Wheat,1167.6489348500268,5.38911075398639,0.05459311575344716
Tropical,Cotton,1432.6652177774727,5.717896587610599,0.5910928999160969
Tropical,Soybean,1612.8012407771012,1.2969252997613225,0.5350492545210149
Arid,Wheat,494.53582855383206,8.964105803920036,0.7049346390772064
Temperate,Barley,1754.3572897091153,5.820870032714347,0.26943093155164466
Coastal,Soybean,249.82655560356125,3.305561429784869,0.16536655262725264
Temperate,Cotton,1782.3600601769972,3.1663404830746367,0.07728702394550879
Temperate,Cotton,921.7825531929722,3.1541317541990965,0.24161757752128166
Mountain,Peanuts,1971.670025615405,5.514423222887942,0.9842518493449185
Coastal,Wheat,462.9440847965797,3.3736033184868575,0.37064567982580876
Arid,Sugarcane,1666.6900514277645,5.303518770486409,0.8953357126182705
Arid,Sugarcane,1850.116578700501,3.4712714813251555,0.01063568635779677
Arid,Wheat,1325.0515049816818,8.987346562869636,0.5809946584454936
Temperate,Sugarcane,1107.6335625428535,7.86531528492779,0.08456911447049864
Coastal,Cotton,1424.2237713654215,7.88206533231789,0.9133594101372356
Arid,Soybean,747.727669832561,7.924510798171975,0.38292753849030914
Mountain,Barley,1225.6181310708953,9.964369415659196,0.025204734110560567
Arid,Wheat,320.32525737060473,2.912370026743342,0.058267405746477596
Tropical,Corn,1414.575279461623,3.3013698886589324,0.4883698810212377
Tropical,Peanuts,444.6938984394144,8.161469986056224,0.48691673476502906
Temperate,Cotton,1450.6691712468394,8.457364496338426,0.041199672227145046
Temperate,Barley,1614.9557751114924,2.2696921396125767,0.009244795713119536
Mountain,Soybean,1136.56374973839,7.86416260058541,0.6027993760784944
Temperate,Rice,225.4777898335706,6.038259608530838,0.42304450429986795
Mountain,Rice,364.78064138569914,2.8710875115674725,0.3890622772386
Coastal,Peanuts,703.4462826399304,2.7930342405302087,0.9084005112746677
Temperate,Barley,1674.4514963168933,7.5715975405419265,0.8263024315236425
Tropical,Cotton,1852.98305545592,4.482486455799858,0.8753229061227779
Temperate,Peanuts,970.0779515074443,1.5202699244228057,0.9132284897940947
Temperate,Corn,296.3536591882681,3.100048971828524,0.12343314749272494
Coastal,Sugarcane,277.02562850478324,1.9029754622452424,0.6074298418191337
Temperate,Sugarcane,1463.2918020900765,6.097455380116394,0.8493776237929039
Temperate,Barley,1221.1981221872832,5.5314846642073645,0.03884543948290786
Tropical,Sugarcane,1247.0656745578142,6.179801240540377,0.8631981327705676
Coastal,Cotton,1144.8200647265303,9.829976842753206,0.7286779592078633
Coastal,Peanuts,645.9751944183944,3.583708148625519,0.8975824295194069
Coastal,Barley,976.4744950339345,9.049623981048024,0.6365246814756785
Temperate,Cotton,228.06673407291626,1.5414962395238339,0.2584948996526364
Temperate,Barley,479.6475583238127,3.1687302819774206,0.6385970039062415
Arid,Cotton,1193.088515953386,4.488294161963945,0.9687149326207818
Tropical,Soybean,1378.2526102519512,4.147020195736099,0.8284626235569109
Temperate,Soybean,325.85376154005155,2.6880957810062354,0.9628554267032564
Mountain,Wheat,1326.086911230261,5.589493989974251,0.8719124229470638
Coastal,Peanuts,1264.2898073287015,7.9815196884278885,0.3059185759162255
Arid,Wheat,579.9062916270975,4.8528285448446145,0.6936032418580305
Arid,Cotton,1126.338087100617,5.93782830307061,0.3997321418672658
Arid,Corn,373.04521226051656,5.13989228724999,0.8095380076601081
Tropical,Cotton,418.0579841228493,1.756915058858386,0.28425077028986223
Temperate,Corn,939.5221478177463,4.546929580132976,0.0415724739650053
Temperate,Corn,611.541110519636,6.056000611080327,0.579723805295357
Arid,Corn,1381.144735100137,2.8784764265711464,0.154800083698866
Temperate,Peanuts,1139.9038528829446,9.734734334096625,0.960647622625678
Mountain,Wheat,1390.7830397744194,3.248085318320886,0.46359298815083894
Tropical,Rice,766.7120247261546,9.597990442915771,0.6774723758244328
Coastal,Peanuts,1784.3389469946533,2.687504707654252,0.8539444145249895
Arid,Soybean,216.95650624889558,3.0059367513190978,0.906641375241771
Coastal,Peanuts,1696.9452990019759,1.3716912680638909,0.9966866950503246
Mountain,Sugarcane,1030.3247905550807,2.996633048097342,0.20082150030689272
Mountain,Wheat,397.27201955223325,5.374519596446022,0.007083545103472644
Coastal,Peanuts,980.7007656407128,9.946729276427462,0.8691078786134574
Temperate,Cotton,1830.3257420245006,1.6776778321401307,0.10307596414803644
Temperate,Sugarcane,1492.6090983124054,4.8497509316795,0.3376819486531657
Mountain,Soybean,1361.754676647001,1.333759494342922,0.20926104659310463
Coastal,Barley,1036.31346170369,8.330824076411576,0.7291699639772415
Temperate,Wheat,306.5260675759996,6.192807282268008,0.6726501298841565
Tropical,Wheat,916.7459619875859,3.2686981745750443,0.5053182263940473
Coastal,Corn,575.3287535097974,4.150556069272859,0.7464888217834201
Temperate,Corn,1283.1220293569445,4.580126102074729,0.9569408281700452
Coastal,Sugarcane,838.5714979593154,3.1769207937007797,0.27219757310697434
Mountain,Sugarcane,1707.7948468604864,9.196701667664335,0.5999422294118968
Arid,Peanuts,1221.0451071182388,6.552312609564319,0.13972292453018942
Tropical,Rice,1827.8238963054018,7.190549901298672,0.13422887053588817
Tropical,Peanuts,855.5705179268257,3.931698356731592,0.3858073078701718
Mountain,Soybean,245.86334886875957,4.19887119925801,0.8331503177141238
Temperate,Cotton,482.87869202679553,2.1926911692425577,0.416016675537348
Mountain,Rice,916.6179430337125,1.6505553632534786,0.11809098210984881
Mountain,Corn,1284.9122614970279,6.35535329374738,0.26136170799473557
Mountain,Cotton,1358.2337812315159,1.4584213732780897,0.8860570339707271
Coastal,Cotton,1696.4608880434985,9.103268120004953,0.18578125176900107
Coastal,Wheat,1425.3832109650511,2.3952474106198776,0.7705792860924044
Coastal,Cotton,1511.883024086528,7.1217180701791785,0.29847929120579797
Tropical,Peanuts,664.9374868329778,7.754046826708188,0.033684083306078416
Arid,Soybean,1360.0025885896985,8.775609813757775,0.5227169851500519
Arid,Barley,994.4160533785206,1.0401252182195666,0.48202704136482966
Arid,Rice,867.6699484789793,4.341184977570771,0.18038655160926775
Temperate,Barley,818.7725655529107,8.74157457979361,0.4928143947849606
Mountain,Corn,687.1397807535551,7.563142671074553,0.7589708823758593
Tropical,Barley,1606.9806821240263,2.461501085247869,0.20630026438528948
Temperate,Wheat,1209.2722734694485,3.4766409067764217,0.3917742323494485
Temperate,Soybean,1906.9491021349727,9.372405512013856,0.30866107747795823
Temperate,Rice,1030.571382922304,3.0825597452144775,0.39852140067822905
Temperate,Rice,1462.3048760730132,2.217703259497447,0.30711401806508176
Mountain,Cotton,802.5082513375036,9.966679165293352,0.2741513173303898
Temperate,Soybean,932.5101799703615,9.634562043096338,0.42432715592799664
Coastal,Sugarcane,1091.5047147517985,6.7203803328452825,0.3949500311887526
Coastal,Peanuts,833.7909425787404,7.867224055045169,0.41510910012382274
Mountain,Peanuts,864.6795488359058,8.747699102804406,0.0766386617866387
Arid,Cotton,695.6212190351496,8.512960628032472,0.4441231882070187
Coastal,Rice,1205.897970580699,9.21291470807186,0.469522159817765
Tropical,Corn,1608.779304234976,6.795758842913905,0.7139708549229015
Arid,Peanuts,1304.8561272175978,4.701777933113252,0.04901910804860077
Temperate,Peanuts,777.8853027860811,3.958410055622656,0.036495422422789026
Tropical,Sugarcane,1964.5630126793676,2.5057556513746166,0.07719235186350992
Tropical,Wheat,414.86191307357444,7.041562025823903,0.43838924354887454
Mountain,Sugarcane,1361.2175895275923,7.875532870591946,0.7235425991584409
Arid,Sugarcane,1953.6059333705482,9.21379630758048,0.05016576178604515
Coastal,Sugarcane,1647.5137236406133,1.9932445952650535,0.5211795211316969
Tropical,Peanuts,499.35857974388745,1.770479566348475,0.24565655740270254
Arid,Soybean,786.0269469107279,3.825641799995614,0.9880417214806771
Temperate,Sugarcane,1274.4977777017905,3.9444552868133873,0.8111918667937107
Coastal,Wheat,354.1189791476203,6.151401051401008,0.7458494149498784
Tropical,Wheat,620.2953377710763,4.071896002062035,0.8980770820655378
Tropical,Wheat,1780.1742536253564,6.387815750872736,0.43176498943293595
